13,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
14,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
15,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.1,0,0,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.125,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.65
16,0.0,0,0,0,0,0.0,0.4,0.0,0,0,0,0,0.0,0.4,0.4,0,0,0.4,0.506,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.477,0.1,0.151,0.0,0.0,0.0,0.619,0.619,0.371,0.371,0.0,0.0,0.125,0.0,0.0,0.2,0.7,0.7,0.1,0.1,0.627
17,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
18,0.0,0,0,0,0,0.0,0.5,0.0,0,0,0,0,0.0,0.5,0.0,0,0,0.7,0.1,0.2,0.125,0.25,0.25,0.25,0.25,0.0,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.0,0.125,0.2,0.2,0.2,0.2,0.25,0.25,0.0,0.0,0.25,0.2,0.2,0.4,0.7,0.7,0.2,0.2,0.3
19,0.05,0,0,0,0,0.2,0.7,0.05,0,0,0,0,0.2,0.7,0.0,0,0,0.55,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.2,0.1,0.22,0.195,0.0,0.509,0.509,0.6,0.6,0.721,0.721,0.2,0.2,0.3,0.1,0.1,0.0,0.4,0.4,0.4,0.4,0.337
20,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
21,0.05,0,0,0,0,0.0,0.0,0.05,0,0,0,0,0.0,0.0,0.0,0,0,0.6,0.0,0.3,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2
22,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.1,0,0,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.125,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.65
23,0.0,0,0,0,0,0.0,0.4,0.0,0,0,0,0,0.0,0.4,0.4,0,0,0.4,0.506,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.477,0.1,0.151,0.0,0.0,0.0,0.619,0.619,0.371,0.371,0.0,0.0,0.125,0.0,0.0,0.2,0.7,0.7,0.1,0.1,0.627
24,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0.4,1.0,0.4,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.4,0.4,0.4,0.1,0.1,0.0,0.0,0.6,0.6,0.85,0.85,0.4,0.4,0.05,0.05,0.125,0.1,0.1,0.125,0.6,0.6,0.05,0.05,0.25
25,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
26,0.05,0,0,0,0,0.2,0.7,0.05,0,0,0,0,0.2,0.7,0.0,0,0,0.55,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.2,0.1,0.22,0.195,0.0,0.509,0.509,0.6,0.6,0.721,0.721,0.2,0.2,0.3,0.1,0.1,0.0,0.4,0.4,0.4,0.4,0.337
27,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
28,0.0,0,0,0,0,0.0,0.5,0.0,0,0,0,0,0.0,0.5,0.0,0,0,0.7,0.1,0.2,0.125,0.25,0.25,0.25,0.25,0.0,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.0,0.125,0.2,0.2,0.2,0.2,0.25,0.25,0.0,0.0,0.25,0.2,0.2,0.4,0.7,0.7,0.2,0.2,0.3
29,0.06,0,0,0,0,0.05,0.0,0.06,0,0,0,0,0.05,0.0,0.0,0,0,0.4,0.5,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.2,0.1,0.6,0.05,0.05,0.2,0.2,0.3,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.2,0.2,0.0
30,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
31,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
32,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.1,0,0,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.125,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.65
33,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.4,0.55,0.55,0.0,0.0,0.3,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.2
34,0.1,0,0,0,0,0.0,0.5,0.1,0,0,0,0,0.0,0.5,0.0,0,0,0.2,1.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.0
35,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
36,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.4,0,0,0.7,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.3,0.3,0.2,0.2,0.2
37,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.1,0,0,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.125,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.65
38,0.0,0,0,0,0,0.0,0.4,0.0,0,0,0,0,0.0,0.4,0.4,0,0,0.4,0.506,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.477,0.1,0.151,0.0,0.0,0.0,0.619,0.619,0.371,0.371,0.0,0.0,0.125,0.0,0.0,0.2,0.7,0.7,0.1,0.1,0.627
39,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.1,0,0,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.125,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.65
40,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.4,0.55,0.55,0.0,0.0,0.3,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.2
41,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
42,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
43,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.4,0,0,0.7,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.3,0.3,0.2,0.2,0.2
44,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.4,0.55,0.55,0.0,0.0,0.3,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.2
45,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
46,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.4,0,0,0.7,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.3,0.3,0.2,0.2,0.2
47,0.1,0,0,0,0,0.1,0.0,0.1,0,0,0,0,0.1,0.0,0.27,0,0,0.5,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.45,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
48,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
49,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
50,0.05,0,0,0,0,0.0,0.3,0.05,0,0,0,0,0.0,0.3,0.0,0,0,0.4,0.75,0.5,0.3,0.2,0.2,0.38,0.38,0.0,0.0,0.125,0.125,0.2,0.2,0.3,0.1,0.25,0.1,0.3,0.3,0.45,0.45,0.3,0.3,0.0,0.0,0.4,0.2,0.2,0.125,0.8,0.8,0.4,0.4,0.0
51,0.025,0,0,0,0,0.0,0.9,0.025,0,0,0,0,0.0,0.9,0.0,0,0,0.3,0.809,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.06,0.1,0.05,0.094,0.9,0.9,0.7,0.7,0.5,0.5,0.35,0.35,0.5,0.1,0.1,0.6,0.4,0.4,0.6,0.6,0.342
52,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.4,0,0,0.7,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.3,0.3,0.2,0.2,0.2
53,0.025,0,0,0,0,0.0,0.9,0.025,0,0,0,0,0.0,0.9,0.0,0,0,0.3,0.809,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.06,0.1,0.05,0.094,0.9,0.9,0.7,0.7,0.5,0.5,0.35,0.35,0.5,0.1,0.1,0.6,0.4,0.4,0.6,0.6,0.342
54,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.4,0,0,0.7,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.3,0.3,0.2,0.2,0.2
55,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
56,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.4,0,0,0.7,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.3,0.3,0.2,0.2,0.2
57,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.1,0,0,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.125,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.65
58,0.0,0,0,0,0,0.2,0.0,0.0,0,0,0,0,0.2,0.0,0.1,0,0,0.452,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.125,0.125,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0
59,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
60,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.1,0,0,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.125,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.65
61,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.4,0.55,0.55,0.0,0.0,0.3,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.2
62,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.1,0,0,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.125,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.65
63,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.4,0.55,0.55,0.0,0.0,0.3,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.2
64,0.0,0,0,0,0,0.0,0.5,0.0,0,0,0,0,0.0,0.5,0.0,0,0,0.7,0.1,0.2,0.125,0.25,0.25,0.25,0.25,0.0,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.0,0.125,0.2,0.2,0.2,0.2,0.25,0.25,0.0,0.0,0.25,0.2,0.2,0.4,0.7,0.7,0.2,0.2,0.3
65,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0.4,1.0,0.4,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.4,0.4,0.4,0.1,0.1,0.0,0.0,0.6,0.6,0.85,0.85,0.4,0.4,0.05,0.05,0.125,0.1,0.1,0.125,0.6,0.6,0.05,0.05,0.25
66,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
67,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
68,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.4,0,0,0.7,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.3,0.3,0.2,0.2,0.2
69,0.0,0,0,0,0,0.3,0.3,0.0,0,0,0,0,0.3,0.3,0.1,0,0,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.125,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.65
70,0.0,0,0,0,0,0.0,0.4,0.0,0,0,0,0,0.0,0.4,0.4,0,0,0.4,0.506,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.477,0.1,0.151,0.0,0.0,0.0,0.619,0.619,0.371,0.371,0.0,0.0,0.125,0.0,0.0,0.2,0.7,0.7,0.1,0.1,0.627
71,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0,0,0.2,0.8,0.0,0,0,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.5,0.5,0.4,0.4,0.05,0.4,0.0,0.57,0.4,0.4,0.5,0.5,0.3,0.3,0.25,0.25,0.5,0.25,0.25,0.3,0.4,0.4,0.25,0.25,0.2
72,0.0,0,0,0,0,0.0,0.1,0.0,0,0,0,0,0.0,0.1,0.4,0,0,0.7,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.3,0.3,0.2,0.2,0.2
